,date,state,actuals.newCases,actuals.newDeaths,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio
13237,2021-06-17,MP,0.0,0.0,72330.0,28007.0,24844.0,0.522,0.463
13238,2021-06-18,MP,0.0,0.0,72330.0,28151.0,25000.0,0.525,0.466
13239,2021-06-19,MP,0.0,0.0,72330.0,28259.0,25080.0,0.527,0.468
13240,2021-06-20,MP,0.0,0.0,72330.0,28277.0,25105.0,0.528,0.468
13241,2021-06-21,MP,0.0,0.0,72330.0,28279.0,25105.0,0.528,0.468
13242,2021-06-22,MP,0.0,0.0,72330.0,28502.0,25388.0,0.532,0.474
13243,2021-06-23,MP,0.0,0.0,72330.0,28708.0,25641.0,0.536,0.478
13244,2021-06-24,MP,0.0,0.0,72330.0,28858.0,25780.0,0.538,0.481
13245,2021-06-25,MP,0.0,0.0,72330.0,28997.0,25969.0,0.541,0.484
13246,2021-06-26,MP,0.0,0.0,72330.0,29135.0,26075.0,0.544,0.486
13247,2021-06-27,MP,0.0,0.0,72330.0,29135.0,26075.0,0.544,0.486
13248,2021-06-28,MP,0.0,0.0,72330.0,29137.0,26126.0,0.544,0.487
13249,2021-06-29,MP,0.0,0.0,72330.0,29357.0,26343.0,0.548,0.491
13250,2021-06-30,MP,0.0,0.0,72330.0,29529.0,26530.0,0.551,0.495
13251,2021-07-01,MP,0.0,0.0,72330.0,29529.0,26530.0,0.551,0.495
13252,2021-07-02,MP,0.0,0.0,72330.0,29529.0,26530.0,0.551,0.495
13253,2021-07-03,MP,0.0,0.0,72330.0,29718.0,26777.0,0.554,0.5
13254,2021-07-04,MP,0.0,0.0,72330.0,29718.0,26787.0,0.554,0.5
13255,2021-07-05,MP,0.0,0.0,,,,,
13256,2021-07-06,MP,0.0,0.0,72330.0,29889.0,27054.0,0.558,0.505
13257,2021-07-07,MP,0.0,0.0,72330.0,29953.0,27152.0,0.559,0.507
13258,2021-07-08,MP,0.0,0.0,72330.0,30081.0,27248.0,0.561,0.508
13259,2021-07-09,MP,0.0,0.0,72330.0,30182.0,27387.0,0.563,0.511
13260,2021-07-10,MP,0.0,0.0,72330.0,30279.0,27494.0,0.565,0.513
13261,2021-07-11,MP,0.0,0.0,72330.0,30279.0,27509.0,0.565,0.513
13262,2021-07-12,MP,0.0,0.0,72330.0,30279.0,27509.0,0.565,0.513
13263,2021-07-13,MP,0.0,0.0,72330.0,30412.0,27837.0,0.567,0.519
13264,2021-07-14,MP,0.0,0.0,72330.0,30619.0,27979.0,0.571,0.522
13265,2021-07-15,MP,0.0,0.0,72330.0,30719.0,28102.0,0.573,0.524
13266,2020-03-02,MS,,,,,,,
13267,2020-03-03,MS,,,,,,,
13268,2020-03-04,MS,,,,,,,
13269,2020-03-05,MS,,,,,,,
13270,2020-03-06,MS,,,,,,,
13271,2020-03-07,MS,,,,,,,
13272,2020-03-08,MS,,,,,,,
13273,2020-03-09,MS,,,,,,,
13274,2020-03-10,MS,,,,,,,
13275,2020-03-11,MS,,,,,,,
13276,2020-03-12,MS,0.0,0.0,,,,,
13277,2020-03-13,MS,5.0,0.0,,,,,
13278,2020-03-14,MS,0.0,0.0,,,,,
13279,2020-03-15,MS,4.0,0.0,,,,,
13280,2020-03-16,MS,2.0,0.0,,,,,
13281,2020-03-17,MS,9.0,0.0,,,,,
13282,2020-03-18,MS,13.0,0.0,,,,,
13283,2020-03-19,MS,16.0,1.0,,,,,
13284,2020-03-20,MS,30.0,0.0,,,,,
13285,2020-03-21,MS,60.0,0.0,,,,,
13286,2020-03-22,MS,67.0,0.0,,,,,
13287,2020-03-23,MS,42.0,0.0,,,,,
13288,2020-03-24,MS,71.0,0.0,,,,,
13289,2020-03-25,MS,56.0,4.0,,,,,
13290,2020-03-26,MS,110.0,1.0,,,,,
13291,2020-03-27,MS,93.0,2.0,,,,,
13292,2020-03-28,MS,90.0,5.0,,,,,
13293,2020-03-29,MS,90.0,1.0,,,,,
13294,2020-03-30,MS,89.0,2.0,,,,,
13295,2020-03-31,MS,89.0,4.0,,,,,
13296,2020-04-01,MS,136.0,2.0,,,,,
13297,2020-04-02,MS,104.0,4.0,,,,,
13298,2020-04-03,MS,181.0,3.0,,,,,
13299,2020-04-04,MS,97.0,6.0,,,,,
13300,2020-04-05,MS,183.0,8.0,,,,,
13301,2020-04-06,MS,100.0,8.0,,,,,
13302,2020-04-07,MS,177.0,8.0,,,,,
13303,2020-04-08,MS,88.0,8.0,,,,,
13304,2020-04-09,MS,257.0,9.0,,,,,
13305,2020-04-10,MS,209.0,6.0,,,,,
13306,2020-04-11,MS,173.0,11.0,,,,,
13307,2020-04-12,MS,139.0,3.0,,,,,
13308,2020-04-13,MS,161.0,2.0,,,,,
13309,2020-04-14,MS,145.0,13.0,,,,,
13310,2020-04-15,MS,273.0,11.0,,,,,
13311,2020-04-16,MS,264.0,7.0,,,,,
13312,2020-04-17,MS,169.0,11.0,,,,,
13313,2020-04-18,MS,181.0,12.0,,,,,
13314,2020-04-19,MS,300.0,7.0,,,,,
13315,2020-04-20,MS,238.0,10.0,,,,,
13316,2020-04-21,MS,204.0,14.0,,,,,
13317,2020-04-22,MS,178.0,10.0,,,,,
13318,2020-04-23,MS,259.0,8.0,,,,,
13319,2020-04-24,MS,281.0,8.0,,,,,
13320,2020-04-25,MS,284.0,12.0,,,,,
13321,2020-04-26,MS,193.0,6.0,,,,,
13322,2020-04-27,MS,183.0,2.0,,,,,
13323,2020-04-28,MS,248.0,10.0,,,,,
13324,2020-04-29,MS,227.0,11.0,,,,,
13325,2020-04-30,MS,246.0,11.0,,,,,
13326,2020-05-01,MS,397.0,20.0,,,,,
13327,2020-05-02,MS,229.0,10.0,,,,,
13328,2020-05-03,MS,109.0,12.0,,,,,
13329,2020-05-04,MS,327.0,7.0,,,,,
13330,2020-05-05,MS,330.0,32.0,,,,,
13331,2020-05-06,MS,217.0,32.0,,,,,
13332,2020-05-07,MS,262.0,22.0,,,,,
13333,2020-05-08,MS,404.0,13.0,,,,,
13334,2020-05-09,MS,288.0,12.0,,,,,
13335,2020-05-10,MS,123.0,9.0,,,,,
13336,2020-05-11,MS,173.0,5.0,,,,,
13337,2020-05-12,MS,234.0,22.0,,,,,
13338,2020-05-13,MS,182.0,8.0,,,,,
13339,2020-05-14,MS,393.0,15.0,,,,,
13340,2020-05-15,MS,318.0,13.0,,,,,
13341,2020-05-16,MS,322.0,17.0,,,,,
13342,2020-05-17,MS,173.0,11.0,,,,,
13343,2020-05-18,MS,136.0,7.0,,,,,
13344,2020-05-19,MS,272.0,26.0,,,,,
13345,2020-05-20,MS,263.0,16.0,,,,,
13346,2020-05-21,MS,255.0,10.0,,,,,
13347,2020-05-22,MS,402.0,16.0,,,,,
13348,2020-05-23,MS,381.0,20.0,,,,,
13349,2020-05-24,MS,247.0,9.0,,,,,
13350,2020-05-25,MS,206.0,10.0,,,,,
13351,2020-05-26,MS,273.0,17.0,,,,,
13352,2020-05-27,MS,313.0,18.0,,,,,
13353,2020-05-28,MS,328.0,23.0,,,,,
13354,2020-05-29,MS,418.0,17.0,,,,,
13355,2020-05-30,MS,439.0,13.0,,,,,
13356,2020-05-31,MS,272.0,11.0,,,,,
13357,2020-06-01,MS,251.0,5.0,,,,,
13358,2020-06-02,MS,268.0,28.0,,,,,
13359,2020-06-03,MS,302.0,15.0,,,,,
13360,2020-06-04,MS,238.0,12.0,,,,,
13361,2020-06-05,MS,209.0,9.0,,,,,
13362,2020-06-06,MS,265.0,8.0,,,,,
13363,2020-06-07,MS,236.0,6.0,,,,,
13364,2020-06-08,MS,498.0,20.0,,,,,
13365,2020-06-09,MS,341.0,10.0,,,,,
13366,2020-06-10,MS,374.0,21.0,,,,,
13367,2020-06-11,MS,0.0,0.0,,,,,
13368,2020-06-12,MS,608.0,13.0,,,,,
13369,2020-06-13,MS,257.0,8.0,,,,,
13370,2020-06-14,MS,168.0,2.0,,,,,
13371,2020-06-15,MS,283.0,4.0,,,,,
13372,2020-06-16,MS,353.0,20.0,,,,,
13373,2020-06-17,MS,489.0,23.0,,,,,
13374,2020-06-18,MS,381.0,5.0,,,,,
13375,2020-06-19,MS,0.0,0.0,,,,,
13376,2020-06-20,MS,0.0,0.0,,,,,
13377,2020-06-21,MS,0.0,0.0,,,,,
13378,2020-06-22,MS,1265.0,35.0,,,,,
13379,2020-06-23,MS,611.0,11.0,,,,,
13380,2020-06-24,MS,526.0,22.0,,,,,
13381,2020-06-25,MS,1092.0,5.0,,,,,
13382,2020-06-26,MS,550.0,6.0,,,,,
13383,2020-06-27,MS,465.0,13.0,,,,,
13384,2020-06-28,MS,368.0,4.0,,,,,
13385,2020-06-29,MS,669.0,20.0,,,,,
13386,2020-06-30,MS,680.0,14.0,,,,,
13387,2020-07-01,MS,652.0,9.0,,,,,
13388,2020-07-02,MS,870.0,10.0,,,,,
13389,2020-07-03,MS,914.0,11.0,,,,,
13390,2020-07-04,MS,990.0,4.0,,,,,
13391,2020-07-05,MS,226.0,4.0,,,,,
13392,2020-07-06,MS,357.0,3.0,,,,,
13393,2020-07-07,MS,957.0,44.0,,,,,
13394,2020-07-08,MS,674.0,30.0,,,,,
13395,2020-07-09,MS,703.0,16.0,,,,,
13396,2020-07-10,MS,1031.0,11.0,,,,,
13397,2020-07-11,MS,797.0,15.0,,,,,
13398,2020-07-12,MS,868.0,19.0,,,,,
13399,2020-07-13,MS,393.0,1.0,,,,,
13400,2020-07-14,MS,862.0,22.0,,,,,
13401,2020-07-15,MS,1025.0,18.0,,,,,
13402,2020-07-16,MS,1230.0,18.0,,,,,
13403,2020-07-17,MS,1032.0,24.0,,,,,
13404,2020-07-18,MS,1017.0,14.0,,,,,
13405,2020-07-19,MS,792.0,9.0,,,,,
13406,2020-07-20,MS,1251.0,3.0,,,,,
13407,2020-07-21,MS,1635.0,31.0,,,,,
13408,2020-07-22,MS,1547.0,34.0,,,,,
13409,2020-07-23,MS,982.0,13.0,,,,,
13410,2020-07-24,MS,1610.0,27.0,,,,,
13411,2020-07-25,MS,1434.0,17.0,,,,,
13412,2020-07-26,MS,1207.0,15.0,,,,,
13413,2020-07-27,MS,653.0,6.0,,,,,
13414,2020-07-28,MS,1342.0,42.0,,,,,
13415,2020-07-29,MS,1505.0,20.0,,,,,
13416,2020-07-30,MS,1775.0,48.0,,,,,
13417,2020-07-31,MS,1168.0,52.0,,,,,
13418,2020-08-01,MS,1134.0,30.0,,,,,
13419,2020-08-02,MS,672.0,10.0,,,,,
13420,2020-08-03,MS,572.0,8.0,,,,,
13421,2020-08-04,MS,1074.0,42.0,,,,,
13422,2020-08-05,MS,1245.0,51.0,,,,,
13423,2020-08-06,MS,956.0,21.0,,,,,
13424,2020-08-07,MS,1036.0,23.0,,,,,
13425,2020-08-08,MS,1210.0,26.0,,,,,
13426,2020-08-09,MS,527.0,22.0,,,,,
13427,2020-08-10,MS,476.0,16.0,,,,,
13428,2020-08-11,MS,644.0,32.0,,,,,
13429,2020-08-12,MS,1081.0,45.0,,,,,
13430,2020-08-13,MS,612.0,22.0,,,,,
13431,2020-08-14,MS,944.0,32.0,,,,,
13432,2020-08-15,MS,825.0,37.0,,,,,
13433,2020-08-16,MS,381.0,4.0,,,,,
13434,2020-08-17,MS,276.0,11.0,,,,,
13435,2020-08-18,MS,795.0,33.0,,,,,
13436,2020-08-19,MS,1348.0,35.0,,,,,
13437,2020-08-20,MS,894.0,27.0,,,,,
13438,2020-08-21,MS,874.0,24.0,,,,,
13439,2020-08-22,MS,945.0,23.0,,,,,
13440,2020-08-23,MS,626.0,3.0,,,,,
13441,2020-08-24,MS,511.0,8.0,,,,,
13442,2020-08-25,MS,801.0,67.0,,,,,
13443,2020-08-26,MS,904.0,58.0,,,,,
13444,2020-08-27,MS,585.0,26.0,,,,,
13445,2020-08-28,MS,599.0,14.0,,,,,
13446,2020-08-29,MS,735.0,14.0,,,,,
13447,2020-08-30,MS,647.0,14.0,,,,,
13448,2020-08-31,MS,274.0,32.0,,,,,
13449,2020-09-01,MS,634.0,20.0,,,,,
13450,2020-09-02,MS,781.0,33.0,,,,,
13451,2020-09-03,MS,751.0,10.0,,,,,
13452,2020-09-04,MS,823.0,22.0,,,,,
13453,2020-09-05,MS,539.0,11.0,,,,,
13454,2020-09-06,MS,410.0,15.0,,,,,
13455,2020-09-07,MS,242.0,1.0,,,,,
13456,2020-09-08,MS,249.0,0.0,,,,,
13457,2020-09-09,MS,426.0,38.0,,,,,
13458,2020-09-10,MS,517.0,33.0,,,,,
13459,2020-09-11,MS,853.0,14.0,,,,,
13460,2020-09-12,MS,445.0,15.0,,,,,
13461,2020-09-13,MS,254.0,12.0,,,,,
13462,2020-09-14,MS,144.0,9.0,,,,,
13463,2020-09-15,MS,505.0,28.0,,,,,
13464,2020-09-16,MS,711.0,22.0,,,,,
13465,2020-09-17,MS,701.0,24.0,,,,,
13466,2020-09-18,MS,497.0,12.0,,,,,
13467,2020-09-19,MS,655.0,17.0,,,,,
13468,2020-09-20,MS,277.0,1.0,,,,,
13469,2020-09-21,MS,192.0,0.0,,,,,
13470,2020-09-22,MS,465.0,36.0,,,,,
13471,2020-09-23,MS,552.0,24.0,,,,,
13472,2020-09-24,MS,737.0,4.0,,,,,
13473,2020-09-25,MS,722.0,20.0,,,,,
13474,2020-09-26,MS,645.0,17.0,,,,,
13475,2020-09-27,MS,182.0,8.0,,,,,
13476,2020-09-28,MS,190.0,2.0,,,,,
13477,2020-09-29,MS,589.0,36.0,,,,,
13478,2020-09-30,MS,552.0,12.0,,,,,
13479,2020-10-01,MS,696.0,10.0,,,,,
13480,2020-10-02,MS,672.0,20.0,,,,,
13481,2020-10-03,MS,609.0,12.0,,,,,
13482,2020-10-04,MS,321.0,2.0,,,,,
13483,2020-10-05,MS,215.0,0.0,,,,,
13484,2020-10-06,MS,975.0,14.0,,,,,
13485,2020-10-07,MS,563.0,24.0,,,,,
13486,2020-10-08,MS,578.0,23.0,,,,,
13487,2020-10-09,MS,862.0,6.0,,,,,
13488,2020-10-10,MS,957.0,16.0,,,,,
13489,2020-10-11,MS,294.0,5.0,,,,,
13490,2020-10-12,MS,296.0,0.0,,,,,
13491,2020-10-13,MS,713.0,14.0,,,,,
13492,2020-10-14,MS,876.0,25.0,,,,,
13493,2020-10-15,MS,1322.0,12.0,,,,,
13494,2020-10-16,MS,1116.0,8.0,,,,,
13495,2020-10-17,MS,751.0,11.0,,,,,
13496,2020-10-18,MS,233.0,0.0,,,,,
13497,2020-10-19,MS,353.0,0.0,,,,,
13498,2020-10-20,MS,730.0,31.0,,,,,
13499,2020-10-21,MS,801.0,21.0,,,,,
13500,2020-10-22,MS,958.0,8.0,,,,,
13501,2020-10-23,MS,795.0,7.0,,,,,
13502,2020-10-24,MS,1212.0,17.0,,,,,
13503,2020-10-25,MS,0.0,0.0,,,,,
13504,2020-10-26,MS,675.0,8.0,,,,,
13505,2020-10-27,MS,854.0,20.0,,,,,
13506,2020-10-28,MS,1000.0,19.0,,,,,
13507,2020-10-29,MS,970.0,8.0,,,,,
13508,2020-10-30,MS,749.0,18.0,,,,,
13509,2020-10-31,MS,824.0,6.0,,,,,
13510,2020-11-01,MS,340.0,14.0,,,,,
13511,2020-11-02,MS,365.0,0.0,,,,,
13512,2020-11-03,MS,644.0,36.0,,,,,
13513,2020-11-04,MS,766.0,13.0,,,,,
13514,2020-11-05,MS,1612.0,8.0,,,,,
13515,2020-11-06,MS,967.0,14.0,,,,,
13516,2020-11-07,MS,1031.0,14.0,,,,,
13517,2020-11-08,MS,804.0,10.0,,,,,
13518,2020-11-09,MS,516.0,0.0,,,,,
13519,2020-11-10,MS,933.0,37.0,,,,,
13520,2020-11-11,MS,1256.0,17.0,,,,,
13521,2020-11-12,MS,1271.0,17.0,,,,,
13522,2020-11-13,MS,1305.0,5.0,,,,,
13523,2020-11-14,MS,1370.0,21.0,,,,,
13524,2020-11-15,MS,969.0,3.0,,,,,
13525,2020-11-16,MS,589.0,2.0,,,,,
13526,2020-11-17,MS,905.0,36.0,,,,,
13527,2020-11-18,MS,1593.0,20.0,,,,,
13528,2020-11-19,MS,1395.0,18.0,,,,,
13529,2020-11-20,MS,1638.0,23.0,,,,,
13530,2020-11-21,MS,1972.0,15.0,,,,,
13531,2020-11-22,MS,779.0,19.0,,,,,
13532,2020-11-23,MS,699.0,0.0,,,,,
13533,2020-11-24,MS,665.0,53.0,,,,,
13534,2020-11-25,MS,1092.0,16.0,,,,,
13535,2020-11-26,MS,1746.0,18.0,,,,,
13536,2020-11-27,MS,1005.0,6.0,,,,,
13537,2020-11-28,MS,1553.0,10.0,,,,,
13538,2020-11-29,MS,1845.0,27.0,,,,,
13539,2020-11-30,MS,1485.0,1.0,,,,,
13540,2020-12-01,MS,1141.0,29.0,,,,,
13541,2020-12-02,MS,2457.0,15.0,,,,,
13542,2020-12-03,MS,2168.0,28.0,,,,,
13543,2020-12-04,MS,2480.0,37.0,,,,,
13544,2020-12-05,MS,1942.0,33.0,,,,,
13545,2020-12-06,MS,1473.0,12.0,,,,,
13546,2020-12-07,MS,1263.0,0.0,,,,,
13547,2020-12-08,MS,1732.0,56.0,,,,,
13548,2020-12-09,MS,2746.0,24.0,,,,,
13549,2020-12-10,MS,2283.0,42.0,,,,,
13550,2020-12-11,MS,2327.0,41.0,,,,,
13551,2020-12-12,MS,2665.0,56.0,,,,,
13552,2020-12-13,MS,1500.0,19.0,,,,,
13553,2020-12-14,MS,1648.0,5.0,,,,,
13554,2020-12-15,MS,2205.0,48.0,,,,,
13555,2020-12-16,MS,2343.0,42.0,,,,,
13556,2020-12-17,MS,2261.0,26.0,,,,,
13557,2020-12-18,MS,2507.0,34.0,,,,,
13558,2020-12-19,MS,1700.0,36.0,,,,,
13559,2020-12-20,MS,2222.0,19.0,,,,,
13560,2020-12-21,MS,1167.0,2.0,,,,,
13561,2020-12-22,MS,2191.0,79.0,,,,,
13562,2020-12-23,MS,2634.0,43.0,,,,,
13563,2020-12-24,MS,2326.0,23.0,,,,,
13564,2020-12-25,MS,1527.0,6.0,,,,,
13565,2020-12-26,MS,845.0,3.0,,,,,
13566,2020-12-27,MS,1365.0,41.0,,,,,
13567,2020-12-28,MS,1701.0,28.0,,,,,
13568,2020-12-29,MS,1943.0,85.0,,,,,
13569,2020-12-30,MS,3023.0,28.0,,,,,
13570,2020-12-31,MS,2756.0,40.0,,,,,
13571,2021-01-01,MS,2575.0,29.0,,,,,
13572,2021-01-02,MS,1891.0,24.0,,,,,
13573,2021-01-03,MS,1784.0,31.0,,,,,
13574,2021-01-04,MS,1616.0,13.0,,,,,
13575,2021-01-05,MS,1767.0,91.0,,,,,
13576,2021-01-06,MS,2791.0,38.0,,,,,
13577,2021-01-07,MS,3255.0,48.0,,,,,
13578,2021-01-08,MS,2175.0,40.0,,,,,
13579,2021-01-09,MS,3203.0,45.0,,,,,
13580,2021-01-10,MS,2214.0,21.0,,,,,
13581,2021-01-11,MS,1227.0,19.0,,,,,
13582,2021-01-12,MS,1648.0,98.0,,,,,
13583,2021-01-13,MS,1942.0,31.0,,,,,
13584,2021-01-14,MS,1948.0,41.0,219800.0,64654.0,7178.0,0.022,0.002
13585,2021-01-15,MS,2342.0,55.0,233550.0,75885.0,8396.0,0.025,0.003
13586,2021-01-16,MS,2680.0,70.0,,,,,
13587,2021-01-17,MS,1606.0,40.0,,,,,
13588,2021-01-18,MS,1457.0,3.0,,,,,
13589,2021-01-19,MS,1193.0,50.0,233550.0,103946.0,9545.0,0.035,0.003
13590,2021-01-20,MS,1702.0,64.0,307950.0,112525.0,9979.0,0.038,0.003
13591,2021-01-21,MS,2290.0,30.0,334800.0,124931.0,11567.0,0.042,0.004
13592,2021-01-22,MS,2050.0,45.0,346400.0,136902.0,13423.0,0.046,0.005
13593,2021-01-23,MS,1856.0,39.0,358100.0,136902.0,13423.0,0.046,0.005
13594,2021-01-24,MS,1196.0,20.0,358100.0,161507.0,15918.0,0.054,0.005
13595,2021-01-25,MS,927.0,5.0,358100.0,164715.0,16034.0,0.055,0.005
13596,2021-01-26,MS,1452.0,75.0,372050.0,165668.0,16134.0,0.056,0.005
13597,2021-01-27,MS,2074.0,65.0,396550.0,172522.0,17499.0,0.058,0.006
13598,2021-01-28,MS,1804.0,28.0,418050.0,181550.0,19475.0,0.061,0.007
13599,2021-01-29,MS,2186.0,38.0,425000.0,191145.0,21354.0,0.064,0.007
13600,2021-01-30,MS,1528.0,35.0,425000.0,199419.0,22816.0,0.067,0.008
13601,2021-01-31,MS,811.0,27.0,425000.0,211689.0,24455.0,0.071,0.008
13602,2021-02-01,MS,705.0,11.0,425000.0,213525.0,25077.0,0.072,0.008
13603,2021-02-02,MS,825.0,76.0,438100.0,214460.0,25408.0,0.072,0.009
13604,2021-02-03,MS,791.0,26.0,484850.0,222860.0,27786.0,0.075,0.009
13605,2021-02-04,MS,1210.0,24.0,494975.0,222860.0,27786.0,0.075,0.009
13606,2021-02-05,MS,1210.0,40.0,495950.0,238039.0,37572.0,0.08,0.013
13607,2021-02-06,MS,1036.0,44.0,515450.0,252569.0,47607.0,0.085,0.016
13608,2021-02-07,MS,900.0,3.0,515450.0,264586.0,56140.0,0.089,0.019
13609,2021-02-08,MS,635.0,1.0,,,,,
13610,2021-02-09,MS,656.0,72.0,536625.0,268534.0,60237.0,0.09,0.02
13611,2021-02-10,MS,784.0,25.0,570075.0,277287.0,67829.0,0.093,0.023
13612,2021-02-11,MS,911.0,23.0,601625.0,286055.0,78802.0,0.096,0.026
13613,2021-02-12,MS,984.0,39.0,609025.0,296066.0,89697.0,0.099,0.03
13614,2021-02-13,MS,695.0,32.0,613900.0,303627.0,103462.0,0.102,0.035
13615,2021-02-14,MS,1093.0,1.0,614100.0,312244.0,114284.0,0.105,0.038
13616,2021-02-15,MS,544.0,2.0,,,,,
13617,2021-02-16,MS,734.0,37.0,614100.0,318006.0,119684.0,0.107,0.04
13618,2021-02-17,MS,684.0,23.0,614100.0,318006.0,119684.0,0.107,0.04
13619,2021-02-18,MS,134.0,7.0,616050.0,318006.0,119684.0,0.107,0.04
13620,2021-02-19,MS,360.0,3.0,647825.0,341669.0,131916.0,0.115,0.044
13621,2021-02-20,MS,350.0,19.0,650750.0,345108.0,135591.0,0.116,0.046
13622,2021-02-21,MS,390.0,0.0,650750.0,349797.0,140550.0,0.118,0.047
13623,2021-02-22,MS,242.0,0.0,650750.0,356924.0,148214.0,0.12,0.05
13624,2021-02-23,MS,348.0,24.0,720795.0,360349.0,151492.0,0.121,0.051
13625,2021-02-24,MS,669.0,28.0,767265.0,368736.0,162441.0,0.124,0.055
13626,2021-02-25,MS,920.0,8.0,801035.0,369045.0,163033.0,0.124,0.055
13627,2021-02-26,MS,731.0,25.0,842935.0,387299.0,185527.0,0.13,0.062
13628,2021-02-27,MS,549.0,31.0,869955.0,401141.0,197908.0,0.135,0.066
13629,2021-02-28,MS,704.0,12.0,869955.0,413930.0,210798.0,0.139,0.071
13630,2021-03-01,MS,199.0,0.0,869955.0,422306.0,220044.0,0.142,0.074
13631,2021-03-02,MS,301.0,43.0,898945.0,427476.0,224099.0,0.144,0.075
13632,2021-03-03,MS,380.0,19.0,942435.0,438143.0,232494.0,0.147,0.078
13633,2021-03-04,MS,479.0,21.0,1005145.0,448882.0,241445.0,0.151,0.081
13634,2021-03-05,MS,591.0,19.0,1059665.0,463252.0,251916.0,0.156,0.085
13635,2021-03-06,MS,576.0,22.0,1067855.0,480626.0,259941.0,0.161,0.087
13636,2021-03-07,MS,260.0,3.0,1067855.0,498585.0,269236.0,0.168,0.09
13637,2021-03-08,MS,70.0,0.0,1067855.0,506410.0,278797.0,0.17,0.094
13638,2021-03-09,MS,357.0,26.0,1089955.0,509358.0,280373.0,0.171,0.094
13639,2021-03-10,MS,437.0,11.0,1147355.0,523070.0,289830.0,0.176,0.097
13640,2021-03-11,MS,679.0,19.0,1195775.0,538774.0,298373.0,0.181,0.1
13641,2021-03-12,MS,763.0,19.0,1218895.0,539704.0,298916.0,0.181,0.1
13642,2021-03-13,MS,690.0,13.0,1239205.0,589064.0,326150.0,0.198,0.11
13643,2021-03-14,MS,203.0,5.0,1239205.0,589211.0,326212.0,0.198,0.11
13644,2021-03-15,MS,101.0,2.0,1239205.0,593525.0,329254.0,0.199,0.111
13645,2021-03-16,MS,369.0,26.0,1249855.0,595233.0,329647.0,0.2,0.111
13646,2021-03-17,MS,352.0,7.0,1314855.0,604746.0,335856.0,0.203,0.113
13647,2021-03-18,MS,322.0,2.0,1367555.0,617430.0,343155.0,0.207,0.115
13648,2021-03-19,MS,392.0,7.0,1393855.0,623350.0,345733.0,0.209,0.116
13649,2021-03-20,MS,361.0,10.0,1418475.0,637529.0,355649.0,0.214,0.119
13650,2021-03-21,MS,160.0,1.0,1418475.0,652213.0,366074.0,0.219,0.123
13651,2021-03-22,MS,95.0,0.0,1418475.0,655574.0,368968.0,0.22,0.124
13652,2021-03-23,MS,306.0,21.0,1441325.0,656843.0,370096.0,0.221,0.124
13653,2021-03-24,MS,387.0,4.0,1502835.0,666971.0,380419.0,0.224,0.128
13654,2021-03-25,MS,317.0,6.0,1557815.0,679635.0,392516.0,0.228,0.132
13655,2021-03-26,MS,268.0,11.0,1594445.0,680180.0,393105.0,0.229,0.132
13656,2021-03-27,MS,210.0,2.0,1614655.0,703555.0,413621.0,0.236,0.139
13657,2021-03-28,MS,196.0,1.0,1614655.0,704342.0,414910.0,0.237,0.139
13658,2021-03-29,MS,79.0,0.0,1614655.0,722545.0,437795.0,0.243,0.147
13659,2021-03-30,MS,163.0,12.0,1629955.0,724564.0,439203.0,0.243,0.148
13660,2021-03-31,MS,288.0,19.0,1698485.0,734671.0,450944.0,0.247,0.152
13661,2021-04-01,MS,271.0,16.0,1778095.0,735846.0,452143.0,0.247,0.152
13662,2021-04-02,MS,284.0,3.0,1806235.0,748540.0,469781.0,0.252,0.158
13663,2021-04-03,MS,290.0,4.0,1843015.0,760076.0,486269.0,0.255,0.163
13664,2021-04-04,MS,97.0,0.0,1843015.0,770946.0,500469.0,0.259,0.168
13665,2021-04-05,MS,70.0,0.0,1843015.0,771190.0,500607.0,0.259,0.168
13666,2021-04-06,MS,183.0,18.0,1877585.0,774420.0,504324.0,0.26,0.169
13667,2021-04-07,MS,270.0,4.0,1959355.0,782672.0,515423.0,0.263,0.173
13668,2021-04-08,MS,240.0,5.0,2005305.0,793569.0,528936.0,0.267,0.178
13669,2021-04-09,MS,243.0,4.0,2031745.0,805698.0,541374.0,0.271,0.182
13670,2021-04-10,MS,238.0,9.0,2074625.0,817143.0,556642.0,0.275,0.187
13671,2021-04-11,MS,117.0,1.0,2074625.0,829854.0,571472.0,0.279,0.192
13672,2021-04-12,MS,70.0,0.0,2074625.0,830197.0,571808.0,0.279,0.192
13673,2021-04-13,MS,317.0,23.0,2104535.0,835329.0,576869.0,0.281,0.194
13674,2021-04-14,MS,275.0,3.0,2119115.0,844054.0,588887.0,0.284,0.198
13675,2021-04-15,MS,410.0,5.0,2153055.0,851908.0,599482.0,0.286,0.201
13676,2021-04-16,MS,216.0,12.0,2213315.0,859885.0,610460.0,0.289,0.205
13677,2021-04-17,MS,292.0,14.0,2246015.0,860361.0,611057.0,0.289,0.205
13678,2021-04-18,MS,157.0,0.0,2246015.0,875338.0,632832.0,0.294,0.213
13679,2021-04-19,MS,37.0,0.0,2246015.0,875596.0,633227.0,0.294,0.213
13680,2021-04-20,MS,362.0,8.0,2256545.0,878231.0,636577.0,0.295,0.214
13681,2021-04-21,MS,233.0,2.0,2298885.0,883421.0,644899.0,0.297,0.217
13682,2021-04-22,MS,319.0,10.0,2343765.0,892394.0,652463.0,0.3,0.219
